Checkpoint,session_id,query_id,direction,page_id,source_turn_id,is_gold,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score,shared_bm25_tokens
C0,S005,S005-Q044,DROPPED_FROM_DENSE_TOP5,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,False,3,8,0.5907802581787109,5.6996564865112305,0.041084511039792805,0.3159323846092519,"[""一轮"", ""前面"", ""收入"", ""的"", ""结论"", ""营业"", ""要""]"
C0,S005,S005-Q044,DROPPED_FROM_DENSE_TOP5,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,False,4,11,0.5905300974845886,2.985597610473633,0.010908967717945403,0.300719532601267,"[""把"", ""收入"", ""的"", ""直接"", ""结论"", ""营业""]"
C0,S005,S005-Q044,DROPPED_FROM_DENSE_TOP5,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,False,5,9,0.5857883095741272,5.869105815887451,0.04455524381590909,0.31517177669501817,"[""变化"", ""收入"", ""的"", ""直接"", ""营业"", ""资产""]"
C0,S005,S005-Q049,ENTERED_HYBRID_TOP5,732883c4-52c5-5873-9860-1dbf08bbbe86,S005-Q031,False,15,1,0.5320543050765991,23.774869918823242,0.9972335910338715,0.7646439480552354,"[""一个"", ""不要"", ""两段"", ""分开"", ""合成"", ""同比"", ""和"", ""把"", ""的"", ""词"", ""请"", ""趋势""]"
C0,S005,S005-Q049,ENTERED_HYBRID_TOP5,7deccc74-43c7-57e9-a025-7c777ca76e41,S005-Q013,False,26,2,0.5145589113235474,21.730871200561523,0.9923504963184733,0.7534547038210103,"[""一个"", ""不要"", ""两段"", ""分开"", ""合成"", ""同比"", ""和"", ""把"", ""的"", ""词"", ""请"", ""趋势""]"
C0,S005,S005-Q049,ENTERED_HYBRID_TOP5,96f6fc31-cee5-5637-a13f-b2ae146c58b7,S005-Q044,False,17,5,0.5248348712921143,14.02033805847168,0.7330532272295279,0.6289440492608211,"[""前面"", ""变化"", ""可"", ""同比"", ""和"", ""把"", ""的"", ""要"", ""资产"", ""追问""]"
C0,S005,S005-Q049,ENTERED_HYBRID_TOP5,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,False,9,4,0.5534943342208862,14.04515552520752,0.7354744121451952,0.6444843731830407,"[""前面"", ""变化"", ""可"", ""同比"", ""和"", ""把"", ""的"", ""要"", ""资产"", ""追问""]"
C0,S005,S005-Q049,DROPPED_FROM_DENSE_TOP5,21131242-a214-57ce-841f-d10c8cbb805e,S005-Q042,False,5,12,0.5693475604057312,8.940885543823242,0.17805847783747336,0.3737030191216023,"[""不要"", ""变化"", ""同比"", ""把"", ""权益"", ""的"", ""资产""]"
C0,S005,S005-Q049,DROPPED_FROM_DENSE_TOP5,99505de4-75be-5000-9569-861beeedb502,S005-Q009,False,4,14,0.5805332064628601,8.29262924194336,0.1354407716811298,0.35798698907199494,"[""前面"", ""变化"", ""同比"", ""和"", ""权益"", ""的"", ""请""]"
C0,S005,S005-Q049,DROPPED_FROM_DENSE_TOP5,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,True,3,10,0.5986030697822571,9.037599563598633,0.18524620186673035,0.3919246358244937,"[""变化"", ""同比"", ""和"", ""把"", ""权益"", ""的"", ""资产""]"
C0,S005,S005-Q049,DROPPED_FROM_DENSE_TOP5,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,False,1,8,0.615391731262207,11.179058074951172,0.39879919855135393,0.5070954649067805,"[""同比"", ""向"", ""和"", ""如果"", ""把"", ""的"", ""管理层"", ""请""]"
C0,S005,S005-Q052,ENTERED_HYBRID_TOP5,8f6e0be2-3e8c-518c-828b-4c8164c6b2dc,S005-Q016,False,9,2,0.5600403547286987,22.7039852142334,0.9952836501434781,0.7776620024360884,"[""不"", ""信息"", ""加入"", ""和"", ""回答"", ""季度"", ""完整"", ""数据"", ""用"", ""的"", ""结合"", ""结论"", ""请"", ""财年""]"
C0,S005,S005-Q052,ENTERED_HYBRID_TOP5,ba6febed-3d41-5782-a6a3-193458e4061f,S005-Q037,False,7,4,0.5664332509040833,11.44985294342041,0.4316619777420548,0.499047614323069,"[""不"", ""和"", ""回答"", ""完整"", ""数据"", ""现金"", ""的"", ""结论"", ""证据"", ""请"", ""财年""]"
C0,S005,S005-Q052,DROPPED_FROM_DENSE_TOP5,07ff92b5-e2bb-554e-a0b7-489b7cb6bca5,S005-Q038,False,4,22,0.5757134556770325,3.948190212249756,0.01753432714405179,0.29662389141054213,"[""和"", ""完整"", ""数据"", ""现金"", ""的"", ""结论"", ""财年""]"
C0,S005,S005-Q052,DROPPED_FROM_DENSE_TOP5,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,False,1,14,0.6015838980674744,5.283577919006348,0.03362730975034384,0.31760560390890913,"[""和"", ""数据"", ""现金"", ""的"", ""盈利"", ""结论""]"
C0,S005,S005-Q055,ENTERED_HYBRID_TOP5,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,False,39,3,0.45389965176582336,25.168272018432617,0.9986197866301866,0.7262597191980049,"[""从"", ""关心"", ""回答"", ""岗位"", ""开始"", ""当前"", ""最"", ""的"", ""证据"", ""请""]"
C0,S005,S005-Q055,ENTERED_HYBRID_TOP5,c9df831e-8129-54b6-ae61-1696a98bc2eb,S005-Q010,False,6,5,0.5163094997406006,13.9724702835083,0.7283436513107592,0.6223265755256799,"[""与"", ""事实"", ""信息"", ""判断"", ""区分"", ""回答"", ""在"", ""最"", ""的"", ""计算""]"
C0,S005,S005-Q055,DROPPED_FROM_DENSE_TOP5,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,False,2,18,0.5468400716781616,5.228302478790283,0.03274066502278877,0.2897903683504752,"[""与"", ""事实"", ""判断"", ""前面"", ""区分"", ""的""]"
C0,S005,S005-Q055,DROPPED_FROM_DENSE_TOP5,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,True,3,8,0.5418193340301514,10.607612609863281,0.33265667420790196,0.4372380041190267,"[""与"", ""修订"", ""判断"", ""前面"", ""的"", ""证据"", ""请""]"
C0,S005,S005-Q056,ENTERED_HYBRID_TOP5,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,False,6,5,0.5386114716529846,7.684168815612793,0.10359385421195869,0.32110266293247164,"[""2023"", ""2025"", ""不能"", ""和"", ""哪些"", ""年"", ""接着"", ""结论""]"
C0,S005,S005-Q056,ENTERED_HYBRID_TOP5,52d2178b-fbd4-5b25-82b4-175c47809c44,S005-Q020,False,29,3,0.4868580102920532,18.172975540161133,0.9563319250554715,0.7215949676737623,"[""2023"", ""2025"", ""不要"", ""两个"", ""只"", ""和"", ""年"", ""比较"", ""端点"", ""结论"", ""而""]"
C0,S005,S005-Q056,ENTERED_HYBRID_TOP5,c3bd2186-8e7b-582d-a301-28889918dae5,S005-Q002,False,12,2,0.5185763835906982,19.681386947631836,0.9789729328317768,0.7487746582112376,"[""2023"", ""2025"", ""不要"", ""两个"", ""只"", ""和"", ""年"", ""接着"", ""比较"", ""端点"", ""结论""]"
C0,S005,S005-Q056,DROPPED_FROM_DENSE_TOP5,c9df831e-8129-54b6-ae61-1696a98bc2eb,S005-Q010,False,5,12,0.5395945310592651,0.4875015616416931,0.0031529801927028065,0.271373755625984,"[""2023"", ""2025"", ""和"", ""年"", ""结论""]"
C0,S005,S005-Q056,DROPPED_FROM_DENSE_TOP5,ca99e6fd-4ea1-5725-aabc-835d1eb65f29,S005-Q035,False,4,7,0.5474154949188232,3.0015194416046143,0.010995200999053073,0.27920534795893814,"[""2023"", ""2025"", ""只"", ""和"", ""年"", ""结论""]"
C0,S005,S005-Q056,DROPPED_FROM_DENSE_TOP5,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,False,3,6,0.550565242767334,3.3872008323669434,0.01330265667864348,0.28193394972298874,"[""2023"", ""2025"", ""不能"", ""和"", ""年"", ""结论""]"
C1,S001,S001-Q013,ENTERED_HYBRID_TOP5,70d0daf9-01a8-5e0f-9341-e20464515e43,S001-Q005,False,7,3,0.5588167905807495,9.132086753845215,0.1924829450216291,0.3756498678011893,"[""上升"", ""与"", ""先升后"", ""净利润"", ""分别"", ""同比"", ""在"", ""它"", ""归母"", ""总资产"", ""收入"", ""营业"", ""解释"", ""连续"", ""降""]"
C1,S001,S001-Q013,ENTERED_HYBRID_TOP5,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,False,6,2,0.5633610486984253,10.894855499267578,0.3652678334095526,0.46431444105398895,"[""上升"", ""先升后"", ""具体"", ""净利润"", ""分别"", ""匹配"", ""同比"", ""和"", ""归母"", ""总资产"", ""收入"", ""是否"", ""的"", ""营业"", ""说明"", ""连续"", ""降""]"
C1,S001,S001-Q013,DROPPED_FROM_DENSE_TOP5,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,True,3,7,0.5994397401809692,3.687283992767334,0.015422911956150568,0.3074313260685599,"[""上升"", ""先升后"", ""净利润"", ""分别"", ""同比"", ""和"", ""归母"", ""总资产"", ""把"", ""收入"", ""的"", ""营业"", ""连续"", ""降""]"
C1,S001,S001-Q013,DROPPED_FROM_DENSE_TOP5,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,S001-Q009,False,4,6,0.5967283844947815,4.53415584564209,0.023363898691753125,0.3100461415932673,"[""上升"", ""先升后"", ""具体"", ""净利润"", ""分别"", ""同比"", ""和"", ""归母"", ""总资产"", ""把"", ""连续"", ""降""]"
C1,S001,S001-Q021,ENTERED_HYBRID_TOP5,1de06218-dc21-5ec3-9e23-c5d58a375fd9,S001-Q011,False,12,5,0.584698498249054,9.254268646240234,0.20215724776023689,0.39342787300464543,"[""上升"", ""先升后"", ""净利润"", ""呈"", ""归母"", ""接下来"", ""沿着"", ""的"", ""盈利"", ""结论"", ""请"", ""连续"", ""降""]"
C1,S001,S001-Q021,ENTERED_HYBRID_TOP5,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,False,11,2,0.5991874933242798,11.192155838012695,0.40037038358518623,0.499778938454733,"[""一轮"", ""上"", ""上升"", ""先升后"", ""净利润"", ""归母"", ""总资产"", ""是否"", ""沿着"", ""的"", ""看"", ""结论"", ""连续"", ""降""]"
C1,S001,S001-Q021,ENTERED_HYBRID_TOP5,e7eefead-7365-5540-b914-0d6077a14d8c,S001-Q003,False,16,1,0.5502156615257263,29.990150451660156,0.9998759963103064,0.7750458289180164,"[""上升"", ""从"", ""先升后"", ""关心"", ""净利润"", ""呈"", ""回答"", ""岗位"", ""开始"", ""归母"", ""当前"", ""总资产"", ""最"", ""的"", ""结论"", ""证据"", ""请"", ""连续"", ""降""]"
C1,S001,S001-Q021,DROPPED_FROM_DENSE_TOP5,71a788a3-0077-5908-a7f4-d02349fd6e1c,S001-Q017,False,3,7,0.6473719477653503,7.176268577575684,0.08227234037897134,0.36482214407216085,"[""上升"", ""从"", ""先升后"", ""净利润"", ""归母"", ""总资产"", ""的"", ""盈利"", ""结论"", ""请"", ""连续"", ""降""]"
C1,S001,S001-Q021,DROPPED_FROM_DENSE_TOP5,7c06f308-8022-5f54-a63c-ab30458f4115,S001-Q013,False,5,6,0.6402559876441956,8.078181266784668,0.12336866693423337,0.38181232728921444,"[""一轮"", ""上"", ""上升"", ""先升后"", ""净利润"", ""回答"", ""归母"", ""总资产"", ""的"", ""结论"", ""连续"", ""降""]"
C1,S001,S001-Q021,DROPPED_FROM_DENSE_TOP5,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,False,2,8,0.6713122725486755,5.660945892333984,0.040328715553212775,0.3558204940509442,"[""上升"", ""先升后"", ""净利润"", ""归母"", ""总资产"", ""是否"", ""的"", ""看"", ""经营"", ""结论"", ""连续"", ""降""]"
C1,S001,S001-Q022,ENTERED_HYBRID_TOP5,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,False,18,5,0.522537887096405,9.122672080993652,0.1917523273520567,0.3571451072242309,"[""2023"", ""2025"", ""三年"", ""刚才"", ""变化"", ""和"", ""年"", ""的"", ""看到"", ""经营"", ""连续""]"
C1,S001,S001-Q022,ENTERED_HYBRID_TOP5,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,False,16,1,0.5368335247039795,17.98964500427246,0.9523396759211966,0.744586600312588,"[""2023"", ""2025"", ""不要"", ""两个"", ""变化"", ""只"", ""和"", ""年"", ""是"", ""比较"", ""的"", ""端点"", ""连续""]"
C1,S001,S001-Q022,ENTERED_HYBRID_TOP5,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,False,9,3,0.5534992814064026,10.34070110321045,0.30371919757134436,0.4286092394888735,"[""2023"", ""2025"", ""三年"", ""刚才"", ""变化"", ""和"", ""年"", ""比较"", ""现金流"", ""的"", ""经营"", ""连续""]"
C1,S001,S001-Q022,DROPPED_FROM_DENSE_TOP5,1de06218-dc21-5ec3-9e23-c5d58a375fd9,S001-Q011,False,4,6,0.5954793095588684,6.618352890014648,0.06351701352789461,0.3294981615433815,"[""2023"", ""2025"", ""三年"", ""变化"", ""和"", ""年"", ""的"", ""路径"", ""连续""]"
C1,S001,S001-Q022,DROPPED_FROM_DENSE_TOP5,70d0daf9-01a8-5e0f-9341-e20464515e43,S001-Q005,False,3,7,0.6244170665740967,4.822078704833984,0.026884296468725234,0.32565068152141097,"[""2023"", ""2025"", ""刚才"", ""年"", ""还是"", ""连续""]"
C1,S001,S001-Q022,DROPPED_FROM_DENSE_TOP5,7c06f308-8022-5f54-a63c-ab30458f4115,S001-Q013,False,5,8,0.5881401896476746,6.257485389709473,0.053592844866006475,0.3208665172568405,"[""2023"", ""2025"", ""三年"", ""只"", ""和"", ""年"", ""的"", ""路径"", ""连续""]"
C1,S001,S001-Q026,ENTERED_HYBRID_TOP5,8322bc48-f2e3-5603-ae53-97917cf35a39,S001-Q004,False,18,3,0.5127570629119873,16.486299514770508,0.9040580071105457,0.7084075350112665,"[""不要"", ""与"", ""中"", ""净利润"", ""变化"", ""口径"", ""归母"", ""总资产"", ""的"", ""结论"", ""表现"", ""逐年"", ""限制""]"
C1,S001,S001-Q026,ENTERED_HYBRID_TOP5,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,False,12,4,0.5485605001449585,12.54624080657959,0.5678587984573165,0.5582096493011375,"[""再"", ""净利润"", ""变化"", ""口径"", ""归母"", ""总资产"", ""效率"", ""现金流"", ""的"", ""确认"", ""经营"", ""结论""]"
C1,S001,S001-Q026,ENTERED_HYBRID_TOP5,e7eefead-7365-5540-b914-0d6077a14d8c,S001-Q003,False,21,2,0.4900940954685211,20.272050857543945,0.9842652755116794,0.7371796854901003,"[""净利润"", ""变化"", ""口径"", ""年份"", ""归母"", ""总资产"", ""把"", ""明显"", ""最"", ""的"", ""确认"", ""结论"", ""逐年""]"
C1,S001,S001-Q026,DROPPED_FROM_DENSE_TOP5,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,False,5,8,0.5947495698928833,9.99565315246582,0.26851431497731726,0.4316319424351003,"[""不要"", ""净利润"", ""变化"", ""归母"", ""总资产"", ""现金流"", ""的"", ""还是""]"
C1,S001,S001-Q026,DROPPED_FROM_DENSE_TOP5,7c06f308-8022-5f54-a63c-ab30458f4115,S001-Q013,False,4,13,0.6024823188781738,7.813984394073486,0.10977828557359967,0.35613030222588676,"[""与"", ""净利润"", ""归母"", ""总资产"", ""把"", ""的"", ""结论"", ""问题"", ""限制""]"
C1,S001,S001-Q026,DROPPED_FROM_DENSE_TOP5,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,False,2,6,0.6288524270057678,10.511797904968262,0.32210800931607986,0.47548021816092384,"[""与"", ""净利润"", ""口径"", ""归母"", ""总资产"", ""现金"", ""现金流"", ""的"", ""确认"", ""经营"", ""结论""]"
C1,S001,S001-Q028,ENTERED_HYBRID_TOP5,7c06f308-8022-5f54-a63c-ab30458f4115,S001-Q013,False,21,4,0.3732195198535919,9.946603775024414,0.2637247445040247,0.3184721321788083,"[""一轮"", ""只"", ""数字"", ""的"", ""结论"", ""要"", ""质量""]"
C1,S001,S001-Q028,ENTERED_HYBRID_TOP5,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,S001-Q010,False,13,1,0.41607990860939026,24.956029891967773,0.998465499909037,0.7072727042592136,"[""一轮"", ""下"", ""接到"", ""的"", ""直接"", ""结论"", ""继续"", ""能"", ""要"", ""追问""]"
C1,S001,S001-Q028,DROPPED_FROM_DENSE_TOP5,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,True,2,6,0.48575401306152344,3.231745958328247,0.012320094665494379,0.2490370538635089,"[""只"", ""的""]"
C1,S001,S001-Q028,DROPPED_FROM_DENSE_TOP5,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,False,4,9,0.4800301790237427,1.5113531351089478,0.0052496863510710645,0.24263993268740686,"[""前面"", ""的"", ""结论""]"
C1,S001,S001-Q033,ENTERED_HYBRID_TOP5,33eb4d66-a4c5-5429-b3bd-48948bb5d443,S001-Q025,False,15,3,0.50987309217453,12.484898567199707,0.5603171481410362,0.5350951201577832,"[""两段"", ""原数"", ""同比"", ""归母"", ""总资产"", ""的"", ""股东权益"", ""请"", ""趋势"", ""近似""]"
C1,S001,S001-Q033,ENTERED_HYBRID_TOP5,dea63c61-1950-5f6a-bdd9-1323f83f3b37,S001-Q002,False,23,5,0.4832056164741516,10.443448066711426,0.3146915736142184,0.398948595044185,"[""不能"", ""变化"", ""同比"", ""和"", ""基于"", ""归母"", ""总资产"", ""的"", ""股东权益"", ""能"", ""说明""]"
C1,S001,S001-Q033,DROPPED_FROM_DENSE_TOP5,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,True,1,7,0.5790305137634277,8.25406265258789,0.1331985957916524,0.35611455477754006,"[""一轮"", ""上"", ""同比"", ""归母"", ""总资产"", ""把"", ""的"", ""股东权益"", ""请"", ""近似""]"
C1,S001,S001-Q033,DROPPED_FROM_DENSE_TOP5,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,False,5,14,0.5492395162582397,5.723198413848877,0.0415507599168377,0.2953951380875387,"[""不要"", ""变化"", ""同比"", ""和"", ""归母"", ""总资产"", ""把"", ""的"", ""股东权益""]"
C1,S001,S001-Q035,ENTERED_HYBRID_TOP5,2ec87be4-468b-5498-889b-13f43f4ee222,S001-Q016,False,11,5,0.4478846788406372,10.246593475341797,0.2938614094554682,0.37087304414805267,"[""不"", ""刚才"", ""和"", ""如果"", ""怎样"", ""收入"", ""权益"", ""的"", ""直接""]"
C1,S001,S001-Q035,ENTERED_HYBRID_TOP5,71a788a3-0077-5908-a7f4-d02349fd6e1c,S001-Q017,False,9,1,0.4611924886703491,22.8482723236084,0.9956104797672914,0.7284014842188202,"[""修订"", ""判断"", ""前面"", ""如果"", ""指出"", ""方向"", ""的"", ""直接"", ""表述"", ""请"", ""需要""]"
C1,S001,S001-Q035,ENTERED_HYBRID_TOP5,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,False,10,3,0.45514142513275146,10.601234436035156,0.33194908721478505,0.39354525617376823,"[""刚才"", ""判断"", ""前面"", ""和"", ""收入"", ""的"", ""表述"", ""需要""]"
C1,S001,S001-Q035,DROPPED_FROM_DENSE_TOP5,204ccd02-0a09-5bee-9d12-d6469c1688e8,S001-Q024,False,5,13,0.4861888289451599,1.6074256896972656,0.0055065941612288906,0.2458477115531944,"[""不"", ""和"", ""收入"", ""的""]"
C1,S001,S001-Q035,DROPPED_FROM_DENSE_TOP5,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,False,2,8,0.501520037651062,6.518177032470703,0.060601992313191404,0.2810610149821267,"[""不"", ""刚才"", ""判断"", ""收入"", ""的"", ""直接"", ""资产""]"
C1,S001,S001-Q035,DROPPED_FROM_DENSE_TOP5,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,False,4,11,0.4870685040950775,6.064720153808594,0.048909390510697266,0.2679889473028874,"[""不"", ""判断"", ""前面"", ""和"", ""收入"", ""的"", ""资产""]"
C1,S001,S001-Q039,ENTERED_HYBRID_TOP5,28a3b6de-dd4b-5bf8-919e-169ce12b1349,S001-Q021,False,23,2,0.4240761399269104,26.899494171142578,0.9994187493630293,0.7117474446449699,"[""从"", ""关心"", ""和"", ""回答"", ""岗位"", ""开始"", ""当前"", ""最"", ""权益"", ""的"", ""证据"", ""请""]"
C1,S001,S001-Q039,ENTERED_HYBRID_TOP5,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,S001-Q010,False,24,3,0.42169803380966187,13.54770278930664,0.6843534382607876,0.5530257360352248,"[""可"", ""如果"", ""最"", ""的"", ""要"", ""追问""]"
C1,S001,S001-Q039,ENTERED_HYBRID_TOP5,e7eefead-7365-5540-b914-0d6077a14d8c,S001-Q003,False,12,1,0.4666101336479187,29.538978576660156,0.9998446212198433,0.733227377433881,"[""从"", ""关心"", ""变化"", ""回答"", ""岗位"", ""开始"", ""当前"", ""最"", ""权益"", ""的"", ""证据"", ""请""]"
C1,S001,S001-Q039,ENTERED_HYBRID_TOP5,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,False,6,5,0.48911046981811523,11.780220031738281,0.4725551166735382,0.48083279324582673,"[""从"", ""前面"", ""可"", ""的"", ""要"", ""追问""]"
C1,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,True,3,7,0.49549949169158936,9.395482063293457,0.21378508176546454,0.35464228672852693,"[""从"", ""最"", ""的"", ""证据"", ""资产""]"
C1,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,812b1a36-c36b-58cb-882e-3759ed7c7c58,S001-Q026,False,5,8,0.49015358090400696,7.879769325256348,0.11303426611701892,0.30159392351051295,"[""前面"", ""变化"", ""权益"", ""的"", ""问题""]"
C1,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,False,4,15,0.49508804082870483,4.592235565185547,0.024035783636123617,0.2595619122324142,"[""前面"", ""和"", ""哪些"", ""的""]"
C1,S001,S001-Q039,DROPPED_FROM_DENSE_TOP5,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,S001-Q033,False,2,12,0.49716588854789734,6.393499374389648,0.05714878763167624,0.27715733808978676,"[""变化"", ""和"", ""权益"", ""的"", ""请"", ""资产""]"
C1,S001,S001-Q042,ENTERED_HYBRID_TOP5,204ccd02-0a09-5bee-9d12-d6469c1688e8,S001-Q024,False,9,2,0.5205460786819458,21.91376495361328,0.9930143181364544,0.7567801984092001,"[""三年"", ""主体"", ""公开"", ""写得"", ""可以"", ""回到"", ""复算"", ""或"", ""把"", ""来源"", ""确认"", ""结论""]"
C1,S001,S001-Q042,ENTERED_HYBRID_TOP5,812b1a36-c36b-58cb-882e-3759ed7c7c58,S001-Q026,False,14,4,0.5097928643226624,10.646500587463379,0.3369871201204517,0.42338999222155704,"[""再"", ""口径"", ""存在"", ""把"", ""确认"", ""结论""]"
C1,S001,S001-Q042,ENTERED_HYBRID_TOP5,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,False,19,3,0.49654489755630493,22.741165161132812,0.9953701148501133,0.7459575062032091,"[""主体"", ""公开"", ""再"", ""写得"", ""可以"", ""回到"", ""复算"", ""或"", ""把"", ""来源"", ""确认"", ""结论""]"
C1,S001,S001-Q042,ENTERED_HYBRID_TOP5,e7eefead-7365-5540-b914-0d6077a14d8c,S001-Q003,False,24,5,0.4799375832080841,10.206274032592773,0.28969558154478264,0.38481658237643335,"[""主体"", ""公开"", ""刚才"", ""口径"", ""或"", ""把"", ""来源"", ""确认"", ""结论""]"
C1,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,S001-Q035,False,1,17,0.5610796213150024,2.523969888687134,0.008680006918437613,0.28487981411672003,"[""刚才"", ""是否"", ""结论""]"
C1,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,False,5,12,0.5372217893600464,7.981064319610596,0.11821243795081003,0.3277171136554282,"[""主体"", ""刚才"", ""单位"", ""口径"", ""把"", ""来源"", ""结论""]"
C1,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,False,2,8,0.5435581803321838,9.178695678710938,0.19613121388912014,0.369844697110652,"[""三年"", ""主体"", ""刚才"", ""存在"", ""或"", ""来源"", ""确认"", ""结论""]"
C1,S001,S001-Q042,DROPPED_FROM_DENSE_TOP5,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,False,3,16,0.5419072508811951,5.111301422119141,0.03093782319079698,0.286422537035996,"[""主体"", ""差异"", ""来源"", ""确认"", ""结论""]"
C1,S001,S001-Q044,ENTERED_HYBRID_TOP5,77cecfad-195f-539e-b105-acf49d23a9c6,S001-Q020,False,20,4,0.36601611971855164,10.389453887939453,0.30889869246212104,0.33745740609033636,"[""事实"", ""把"", ""的"", ""结论"", ""证据"", ""超过""]"
C1,S001,S001-Q044,ENTERED_HYBRID_TOP5,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,False,12,3,0.3909878134727478,11.771515846252441,0.4714705028392844,0.4312291581560161,"[""刚才"", ""口径"", ""哪些"", ""已经"", ""支持"", ""的"", ""结论""]"
C1,S001,S001-Q044,DROPPED_FROM_DENSE_TOP5,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,S001-Q035,False,4,10,0.4388802647590637,2.3189139366149902,0.007840797484279297,0.2233605311216715,"[""事实"", ""刚才"", ""的"", ""结论""]"
C1,S001,S001-Q044,DROPPED_FROM_DENSE_TOP5,ec485c25-9d3b-5229-9578-6632bd7bacad,S001-Q037,False,3,9,0.43981266021728516,2.705057382583618,0.009494795551280293,0.22465372788428273,"[""已经"", ""的"", ""结论""]"
C1,S001,S001-Q049,ENTERED_HYBRID_TOP5,2ec87be4-468b-5498-889b-13f43f4ee222,S001-Q016,False,22,2,0.5583392977714539,19.250152587890625,0.9740445717159608,0.7661919347437074,"[""上升"", ""不是"", ""先升后"", ""净利润"", ""刚才"", ""呈"", ""和"", ""如果"", ""归母"", ""怎样"", ""总资产"", ""披露"", ""数字"", ""的"", ""而"", ""说明"", ""连续"", ""降""]"
C1,S001,S001-Q049,ENTERED_HYBRID_TOP5,3b7f143a-e38f-5d11-9219-ef3c808f775a,S001-Q031,False,38,3,0.5271809697151184,28.57353401184082,0.9997482360967616,0.76346460290594,"[""一问"", ""上"", ""上升"", ""先升后"", ""关系"", ""净利润"", ""别"", ""只"", ""和"", ""复述"", ""它"", ""归母"", ""总资产"", ""数字"", ""的"", ""要"", ""说明"", ""连续"", ""降""]"
C1,S001,S001-Q049,ENTERED_HYBRID_TOP5,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,False,14,4,0.5704119801521301,16.035261154174805,0.8826357833856412,0.7265238817688857,"[""上"", ""上升"", ""先升后"", ""净利润"", ""原因"", ""反证"", ""呈"", ""它"", ""归母"", ""总资产"", ""披露"", ""数字"", ""检验"", ""的"", ""连续"", ""降""]"
