session_id,source_turn_id,add_variant,focus,user_task_overlap,direct_assistant_overlap,assistant_background_overlap,audit_method
S002,S002-Q032,A1,MIXED,0.32432432432432434,1.0,0.9864864864864865,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q032,A2,MIXED,0.23863636363636365,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q032,A3,MIXED,0.3368421052631579,0.9578947368421052,0.9894736842105263,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q033,Old,MIXED,0.33064516129032256,0.9032258064516129,0.9758064516129032,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q033,A1,MIXED,0.22807017543859648,0.8421052631578947,0.9649122807017544,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q033,A2,MIXED,0.40404040404040403,0.9797979797979798,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q033,A3,MIXED,0.2872340425531915,0.9148936170212766,0.9893617021276596,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q034,Old,MIXED,0.23140495867768596,0.9421487603305785,0.9834710743801653,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q034,A1,MIXED,0.3717948717948718,0.8974358974358975,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q034,A2,MIXED,0.336283185840708,0.9734513274336283,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q034,A3,MIXED,0.3333333333333333,0.9479166666666666,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q035,Old,MIXED,0.25196850393700787,0.937007874015748,0.984251968503937,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q035,A1,MIXED,0.27472527472527475,0.9120879120879121,0.989010989010989,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q035,A2,MIXED,0.2830188679245283,0.9716981132075472,0.9905660377358491,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q035,A3,MIXED,0.32608695652173914,0.9565217391304348,0.9891304347826086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q036,Old,MIXED,0.29850746268656714,0.9328358208955224,0.9701492537313433,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q036,A1,MIXED,0.38372093023255816,0.9767441860465116,0.9883720930232558,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q036,A2,MIXED,0.2903225806451613,0.967741935483871,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q036,A3,MIXED,0.3564356435643564,0.9504950495049505,0.9900990099009901,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q037,Old,MIXED,0.31666666666666665,0.975,0.975,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q037,A1,MIXED,0.38461538461538464,0.9743589743589743,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q037,A2,MIXED,0.22857142857142856,0.9857142857142858,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q037,A3,MIXED,0.37894736842105264,0.9473684210526315,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q038,Old,MIXED,0.2127659574468085,0.9361702127659575,0.9716312056737588,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q038,A1,MIXED,0.3037974683544304,0.9493670886075949,0.9746835443037974,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q038,A2,MIXED,0.31645569620253167,1.0,0.9873417721518988,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q038,A3,MIXED,0.2894736842105263,0.9736842105263158,0.9868421052631579,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q039,Old,MIXED,0.23741007194244604,0.9424460431654677,0.9856115107913669,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q039,A1,MIXED,0.4175824175824176,0.989010989010989,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q039,A2,MIXED,0.34615384615384615,0.9871794871794872,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q039,A3,MIXED,0.42045454545454547,0.9659090909090909,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q040,Old,MIXED,0.3049645390070922,0.9787234042553191,0.9858156028368794,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q040,A1,MIXED,0.3625,0.925,0.9875,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q040,A2,MIXED,0.391304347826087,0.9565217391304348,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q040,A3,MIXED,0.28888888888888886,0.9111111111111111,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q041,Old,MIXED,0.27927927927927926,0.9369369369369369,0.990990990990991,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q041,A1,MIXED,0.34146341463414637,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q041,A2,MIXED,0.3157894736842105,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q041,A3,MIXED,0.28735632183908044,0.9310344827586207,0.9885057471264368,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q042,Old,MIXED,0.3333333333333333,0.9310344827586207,0.9885057471264368,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q042,A1,MIXED,0.3898305084745763,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q042,A2,MIXED,0.2875,0.975,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q042,A3,MIXED,0.325,0.975,0.9875,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q043,Old,MIXED,0.35294117647058826,0.9558823529411765,0.9632352941176471,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q043,A1,MIXED,0.40963855421686746,0.9518072289156626,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q043,A2,MIXED,0.37209302325581395,0.9767441860465116,0.9883720930232558,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q043,A3,MIXED,0.35714285714285715,0.9523809523809523,0.9880952380952381,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q044,Old,MIXED,0.3877551020408163,0.8979591836734694,0.9591836734693877,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q044,A1,MIXED,0.3333333333333333,0.9066666666666666,0.9733333333333334,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q044,A2,MIXED,0.34375,0.9270833333333334,0.9895833333333334,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q044,A3,MIXED,0.32222222222222224,0.9,0.9666666666666667,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q045,Old,MIXED,0.3076923076923077,0.9145299145299145,0.9743589743589743,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q045,A1,MIXED,0.32989690721649484,0.9484536082474226,0.9896907216494846,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q045,A2,MIXED,0.34523809523809523,0.9880952380952381,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q045,A3,MIXED,0.3723404255319149,0.9680851063829787,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q046,Old,MIXED,0.4049586776859504,0.9421487603305785,0.9834710743801653,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q046,A1,MIXED,0.4020618556701031,0.9587628865979382,0.9896907216494846,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q046,A2,MIXED,0.32857142857142857,0.9857142857142858,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q046,A3,MIXED,0.4105263157894737,0.9473684210526315,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q047,Old,MIXED,0.25225225225225223,0.9099099099099099,0.972972972972973,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q047,A1,MIXED,0.2222222222222222,0.9135802469135802,0.9876543209876543,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q047,A2,MIXED,0.18085106382978725,0.9787234042553191,0.9893617021276596,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q047,A3,MIXED,0.21428571428571427,0.9714285714285714,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q048,Old,MIXED,0.3486238532110092,0.8990825688073395,0.963302752293578,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q048,A1,MIXED,0.35365853658536583,0.9512195121951219,0.975609756097561,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q048,A2,MIXED,0.25,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q048,A3,MIXED,0.3069306930693069,0.9306930693069307,0.9801980198019802,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q049,Old,MIXED,0.3125,0.9609375,0.9765625,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q049,A1,MIXED,0.38461538461538464,0.9903846153846154,0.9807692307692307,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q049,A2,MIXED,0.3548387096774194,0.9838709677419355,0.9838709677419355,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q049,A3,MIXED,0.25,0.95,0.9916666666666667,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q050,Old,MIXED,0.3287671232876712,0.958904109589041,0.9794520547945206,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q050,A1,MIXED,0.46153846153846156,0.978021978021978,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q050,A2,MIXED,0.42857142857142855,0.967032967032967,0.967032967032967,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q050,A3,MIXED,0.3617021276595745,0.9574468085106383,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q051,Old,MIXED,0.23076923076923078,0.9572649572649573,0.9743589743589743,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q051,A1,MIXED,0.2871287128712871,0.9801980198019802,0.9801980198019802,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q051,A2,MIXED,0.3333333333333333,1.0,0.9743589743589743,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q051,A3,MIXED,0.34615384615384615,0.9871794871794872,0.9871794871794872,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q052,Old,MIXED,0.19327731092436976,0.9747899159663865,0.9831932773109243,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q052,A1,MIXED,0.30158730158730157,0.9682539682539683,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q052,A2,MIXED,0.3815789473684211,0.9868421052631579,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q052,A3,MIXED,0.2,0.9294117647058824,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q053,Old,MIXED,0.23255813953488372,0.937984496124031,0.9922480620155039,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q053,A1,MIXED,0.325,0.975,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q053,A2,MIXED,0.21739130434782608,0.927536231884058,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q053,A3,MIXED,0.2553191489361702,0.9574468085106383,0.9893617021276596,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q054,Old,MIXED,0.13533834586466165,0.9097744360902256,0.9699248120300752,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q054,A1,MIXED,0.23076923076923078,0.9807692307692307,0.9807692307692307,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q054,A2,MIXED,0.21978021978021978,0.989010989010989,0.978021978021978,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q054,A3,MIXED,0.2318840579710145,0.9565217391304348,0.9855072463768116,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q055,Old,MIXED,0.2336448598130841,0.9626168224299065,0.9813084112149533,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q055,A1,MIXED,0.3695652173913043,0.9891304347826086,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q055,A2,MIXED,0.24615384615384617,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q055,A3,MIXED,0.3375,0.9375,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q056,Old,MIXED,0.20161290322580644,0.9354838709677419,0.967741935483871,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q056,A1,MIXED,0.36764705882352944,1.0,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q056,A2,MIXED,0.29577464788732394,0.9859154929577465,0.9859154929577465,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q056,A3,MIXED,0.24468085106382978,0.9787234042553191,0.9893617021276596,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q057,Old,MIXED,0.20930232558139536,0.9689922480620154,0.9689922480620154,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q057,A1,MIXED,0.36470588235294116,0.9647058823529412,0.9764705882352941,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q057,A2,MIXED,0.3333333333333333,0.9876543209876543,0.9753086419753086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q057,A3,MIXED,0.18681318681318682,0.9560439560439561,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q058,Old,MIXED,0.19166666666666668,0.9166666666666666,0.9916666666666667,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q058,A1,MIXED,0.25882352941176473,0.9411764705882353,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q058,A2,MIXED,0.273972602739726,0.9863013698630136,0.9863013698630136,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q058,A3,MIXED,0.3188405797101449,0.8985507246376812,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q059,Old,MIXED,0.23076923076923078,0.9538461538461539,0.9846153846153847,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q059,A1,MIXED,0.32142857142857145,0.9523809523809523,0.9880952380952381,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q059,A2,MIXED,0.2159090909090909,0.9886363636363636,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q059,A3,MIXED,0.28125,0.9375,0.9895833333333334,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q060,Old,MIXED,0.17721518987341772,0.9493670886075949,0.9746835443037974,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q060,A1,MIXED,0.10714285714285714,0.9107142857142857,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q060,A2,MIXED,0.3655913978494624,0.978494623655914,0.978494623655914,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q060,A3,MIXED,0.25773195876288657,0.979381443298969,0.9896907216494846,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q061,Old,MIXED,0.1956521739130435,0.9057971014492754,0.9565217391304348,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q061,A1,MIXED,0.2967032967032967,0.9230769230769231,0.9560439560439561,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q061,A2,MIXED,0.2839506172839506,0.9753086419753086,0.9753086419753086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q061,A3,MIXED,0.2647058823529412,0.9313725490196079,0.9803921568627451,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q062,Old,MIXED,0.2641509433962264,0.9433962264150944,0.9811320754716981,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q062,A1,MIXED,0.3709677419354839,0.967741935483871,0.9838709677419355,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q062,A2,MIXED,0.32989690721649484,0.9896907216494846,0.9896907216494846,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q062,A3,MIXED,0.32608695652173914,0.967391304347826,0.9891304347826086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q063,Old,MIXED,0.15789473684210525,0.9368421052631579,0.9789473684210527,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q063,A1,MIXED,0.2,0.9666666666666667,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q063,A2,MIXED,0.18309859154929578,0.9859154929577465,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q063,A3,MIXED,0.15384615384615385,0.9846153846153847,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q064,Old,MIXED,0.2857142857142857,0.9285714285714286,0.9642857142857143,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q064,A1,MIXED,0.4426229508196721,0.9836065573770492,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q064,A2,MIXED,0.3333333333333333,0.9565217391304348,0.9855072463768116,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q064,A3,MIXED,0.352112676056338,0.971830985915493,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q065,Old,MIXED,0.18181818181818182,0.9545454545454546,0.9848484848484849,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q065,A1,MIXED,0.2441860465116279,0.9883720930232558,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q065,A2,MIXED,0.25263157894736843,0.9894736842105263,0.9894736842105263,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q065,A3,MIXED,0.20909090909090908,0.9272727272727272,0.990909090909091,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q066,Old,MIXED,0.2236842105263158,0.9276315789473685,0.9868421052631579,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q066,A1,MIXED,0.41935483870967744,0.9838709677419355,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q066,A2,MIXED,0.3333333333333333,0.9710144927536232,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q066,A3,MIXED,0.29347826086956524,0.967391304347826,0.9891304347826086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q067,Old,MIXED,0.10285714285714286,0.9714285714285714,0.8914285714285715,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q067,A1,MIXED,0.15555555555555556,0.9555555555555556,0.9666666666666667,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q067,A2,MIXED,0.17592592592592593,0.9444444444444444,0.9629629629629629,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q067,A3,MIXED,0.12631578947368421,0.9473684210526315,0.9578947368421052,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q068,Old,MIXED,0.24475524475524477,0.9300699300699301,0.965034965034965,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q068,A1,MIXED,0.3875,0.9625,0.975,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q068,A2,MIXED,0.3218390804597701,0.9885057471264368,0.9885057471264368,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q068,A3,MIXED,0.33766233766233766,0.974025974025974,0.974025974025974,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q069,Old,MIXED,0.1732283464566929,0.9212598425196851,0.984251968503937,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q069,A1,MIXED,0.30666666666666664,0.9733333333333334,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q069,A2,MIXED,0.26582278481012656,0.9873417721518988,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q069,A3,MIXED,0.24050632911392406,0.9620253164556962,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q070,Old,MIXED,0.14432989690721648,0.9690721649484536,0.9845360824742269,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q070,A1,MIXED,0.30434782608695654,0.9891304347826086,0.9891304347826086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q070,A2,MIXED,0.1568627450980392,0.9215686274509803,0.9803921568627451,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S002,S002-Q070,A3,MIXED,0.1935483870967742,0.956989247311828,0.989247311827957,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q001,Old,MIXED,0.19047619047619047,0.9319727891156463,0.9727891156462585,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q001,A1,MIXED,0.35365853658536583,0.9390243902439024,0.975609756097561,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q001,A2,MIXED,0.37662337662337664,0.987012987012987,0.974025974025974,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q001,A3,MIXED,0.25301204819277107,0.9036144578313253,0.9518072289156626,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q002,Old,MIXED,0.2,0.9666666666666667,0.98,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q002,A1,MIXED,0.2719298245614035,0.9385964912280702,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q002,A2,MIXED,0.24705882352941178,0.9882352941176471,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q002,A3,MIXED,0.23711340206185566,0.9381443298969072,0.9896907216494846,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q003,Old,MIXED,0.1925925925925926,0.9333333333333333,0.9629629629629629,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q003,A1,MIXED,0.36065573770491804,0.9344262295081968,0.9672131147540983,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q003,A2,MIXED,0.27848101265822783,0.9493670886075949,0.9873417721518988,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q003,A3,MIXED,0.27722772277227725,0.8910891089108911,0.9504950495049505,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q004,Old,MIXED,0.21359223300970873,0.9514563106796117,0.9902912621359223,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q004,A1,MIXED,0.28169014084507044,0.9577464788732394,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q004,A2,MIXED,0.3253012048192771,0.9397590361445783,0.9879518072289156,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q004,A3,MIXED,0.22321428571428573,0.9375,0.9910714285714286,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q005,Old,MIXED,0.17647058823529413,0.9558823529411765,0.9926470588235294,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q005,A1,MIXED,0.375,0.9642857142857143,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q005,A2,MIXED,0.21739130434782608,0.9782608695652174,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q005,A3,MIXED,0.22972972972972974,0.9594594594594594,0.9864864864864865,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q006,Old,MIXED,0.20394736842105263,0.9342105263157895,0.9802631578947368,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q006,A1,MIXED,0.2857142857142857,0.9120879120879121,0.967032967032967,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q006,A2,MIXED,0.19801980198019803,0.9801980198019802,0.9702970297029703,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q006,A3,MIXED,0.23958333333333334,0.8854166666666666,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q007,Old,MIXED,0.19718309859154928,0.9436619718309859,0.971830985915493,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q007,A1,MIXED,0.40625,0.875,0.953125,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q007,A2,MIXED,0.28169014084507044,0.9436619718309859,0.971830985915493,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q007,A3,MIXED,0.313953488372093,0.8953488372093024,0.9767441860465116,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q008,Old,MIXED,0.30701754385964913,0.9385964912280702,0.9649122807017544,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q008,A1,MIXED,0.3076923076923077,0.945054945054945,0.967032967032967,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q008,A2,MIXED,0.31958762886597936,0.9381443298969072,0.9690721649484536,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q008,A3,MIXED,0.2553191489361702,0.9042553191489362,0.9574468085106383,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q009,Old,MIXED,0.12142857142857143,0.9357142857142857,0.9642857142857143,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q009,A1,MIXED,0.23376623376623376,0.961038961038961,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q009,A2,MIXED,0.27631578947368424,0.9473684210526315,1.0,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q009,A3,MIXED,0.2391304347826087,0.9456521739130435,0.9782608695652174,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q010,Old,MIXED,0.1897810218978102,0.927007299270073,0.9708029197080292,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q010,A1,MIXED,0.36363636363636365,0.9886363636363636,0.9772727272727273,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q010,A2,MIXED,0.31521739130434784,0.967391304347826,0.9891304347826086,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q010,A3,MIXED,0.30337078651685395,0.9101123595505618,0.9887640449438202,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
S003,S003-Q011,Old,MIXED,0.2653061224489796,0.8877551020408163,0.9795918367346939,"summary token coverage against User, Assistant direct-answer window, and Assistant background"
